onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
97.8103380203247	0	feedback	80	0.00512	0.066999	-0.061879	0.0016451751808256	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
99.048663854599	0	feedback	81	-0.004498	0.051629	-0.056127	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
100.2620906829834	0	feedback	82	0.045278	0.060503	-0.015225000000000002	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
101.40290904045104	0	feedback	83	0.060867	0.040224	0.020642999999999995	-0.0852925320947171	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
102.58151888847352	0	feedback	84	0.020859	0.018497	0.0023619999999999995	0.0334779150205108	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
103.80623722076416	0	feedback	85	0.038046	0.023196	0.014850000000000002	0.0477469559997913	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
105.00849509239195	0	feedback	86	0.038465	-0.011579	0.050044	0.1359512309688859	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
106.2217469215393	0	feedback	87	0.030259	-0.012182	0.042441	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
107.4267578125	0	feedback	88	-0.017307	0.096886	-0.114193	0.256861285936701	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
108.64513087272644	0	feedback	89	8e-06	0.028919	-0.028911	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
109.82849216461182	0	feedback	90	-0.076986	0.111856	-0.188842	-0.1692322502600797	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
111.04806232452393	0	feedback	91	0.091308	-0.004118	0.095426	0.0	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
112.25984621047974	0	feedback	92	-0.026445	0.018972	-0.045417	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
113.3980519771576	0	feedback	93	-0.005448	0.032051	-0.037499000000000005	-0.2571450113130785	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
114.57743453979492	0	feedback	94	0.060162	0.038368	0.021794	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
115.82214498519896	0	feedback	95	-0.031603	-0.042794	0.011191	0.1342023627787593	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
117.01381707191469	0	feedback	96	0.005272	-0.008582	0.013853999999999998	0.2003002588441231	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
118.2060534954071	0	feedback	97	0.009829	-0.063385	0.073214	0.2819150624746143	1	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
119.39437246322632	0	feedback	98	-0.007566	0.057582	-0.065148	0.0	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
120.58081984519958	0	feedback	99	-0.01623	0.014528	-0.030758	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
121.84672927856444	0	feedback	100	-0.006654	0.059251	-0.06590499999999999	-0.1926476928082582	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
123.0255196094513	0	feedback	101	0.063602	0.021907	0.04169500000000001	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
124.2868402004242	0	feedback	102	-0.001419	0.094788	-0.096207	0.2623660666394435	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
125.4102339744568	0	feedback	103	0.009907	0.00591	0.003996999999999999	-0.2689812997504188	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
126.60581183433531	0	feedback	104	0.054355	0.087166	-0.03281099999999999	-0.2452570479217884	0	1	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
127.79891610145567	0	feedback	105	0.008616	-0.005326	0.013942	0.0	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
129.0155062675476	0	feedback	106	0.006562	-0.005223	0.011785	0.0851737537382207	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
130.2444748878479	0	feedback	107	-0.078493	-0.03511	-0.04338299999999999	0.1571045923703077	0	0	10	sub-sub-process-rehearse	2	No Feedback	n/a	n/a	n/a	n/a
