volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
78,10,95.39888620376587,96.59888739585877,0.072277,0.128026,feedback,14,4,False,0.0,0.3333333333333333,-0.3333333333333333
79,10,96.59851622581482,97.79851717948914,0.062793,0.009977,feedback,14,4,False,-0.3048018900100606,0.3333333333333333,-0.3333333333333333
80,10,97.8103380203247,99.0103392124176,0.00512,0.066999,feedback,14,4,False,0.0016451751808256557,0.3333333333333333,-0.3333333333333333
81,10,99.048663854599,100.2486650466919,-0.004498,0.051629,feedback,14,5,False,0.0,0.3333333333333333,-0.3333333333333333
82,10,100.2620906829834,101.4620918750763,0.045278,0.060503,feedback,14,6,False,0.0,0.3333333333333333,-0.3333333333333333
83,10,101.40290904045105,102.60291023254395,0.060867,0.040224,feedback,14,6,False,-0.08529253209471713,0.3333333333333333,-0.3333333333333333
84,10,102.58151888847351,103.78152008056641,0.020859,0.018497,feedback,14,6,False,0.033477915020510805,0.3333333333333333,-0.3333333333333333
85,10,103.80623722076416,105.00623841285706,0.038046,0.023196,feedback,14,6,False,0.047746955999791355,0.3333333333333333,-0.3333333333333333
86,10,105.00849509239197,106.20849604606629,0.038465,-0.011579,feedback,14,6,False,0.1359512309688859,0.3333333333333333,-0.3333333333333333
87,10,106.2217469215393,107.42174835205078,0.030259,-0.012182,feedback,15,6,False,0.0,0.3333333333333333,-0.3333333333333333
88,10,107.4267578125,108.62675876617432,-0.017307,0.096886,feedback,15,6,False,0.25686128593670104,0.3333333333333333,-0.3333333333333333
89,10,108.64513087272644,109.84513206481934,8e-06,0.028919,feedback,15,7,False,0.0,0.3333333333333333,-0.3333333333333333
90,10,109.82849216461182,111.02849335670471,-0.076986,0.111856,feedback,15,7,False,-0.16923225026007976,0.3333333333333333,-0.3333333333333333
91,10,111.04806232452393,112.24806351661682,0.091308,-0.004118,feedback,15,8,False,0.0,0.3333333333333333,-0.3333333333333333
92,10,112.25984621047974,113.45984740257263,-0.026445,0.018972,feedback,16,8,False,0.0,0.3333333333333333,-0.3333333333333333
93,10,113.39805197715759,114.59805293083191,-0.005448,0.032051,feedback,16,8,False,-0.25714501131307854,0.3333333333333333,-0.3333333333333333
94,10,114.57743453979492,115.77743573188782,0.060162,0.038368,feedback,16,9,False,0.0,0.3333333333333333,-0.3333333333333333
95,10,115.82214498519897,117.0221459388733,-0.031603,-0.042794,feedback,16,9,False,0.1342023627787593,0.3333333333333333,-0.3333333333333333
96,10,117.01381707191467,118.21381802558899,0.005272,-0.008582,feedback,16,9,False,0.20030025884412317,0.3333333333333333,-0.3333333333333333
97,10,118.2060534954071,119.4060546875,0.009829,-0.063385,feedback,16,9,False,0.2819150624746143,0.3333333333333333,-0.3333333333333333
98,10,119.39437246322632,120.59437365531922,-0.007566,0.057582,feedback,17,9,False,0.0,0.3333333333333333,-0.3333333333333333
99,10,120.58081984519958,121.78082103729248,-0.01623,0.014528,feedback,17,10,False,0.0,0.3333333333333333,-0.3333333333333333
100,10,121.84672927856445,123.04673047065735,-0.006654,0.059251,feedback,17,10,False,-0.19264769280825828,0.3333333333333333,-0.3333333333333333
101,10,123.0255196094513,124.22552056312561,0.063602,0.021907,feedback,17,11,False,0.0,0.3333333333333333,-0.3333333333333333
102,10,124.2868402004242,125.48684139251709,-0.001419,0.094788,feedback,17,11,False,0.2623660666394435,0.3333333333333333,-0.3333333333333333
103,10,125.41023397445679,126.61023516654969,0.009907,0.00591,feedback,17,11,False,-0.26898129975041885,0.3333333333333333,-0.3333333333333333
104,10,126.60581183433533,127.80581278800965,0.054355,0.087166,feedback,17,11,False,-0.2452570479217884,0.3333333333333333,-0.3333333333333333
105,10,127.79891610145569,128.99891729354857,0.008616,-0.005326,feedback,17,12,False,0.0,0.3333333333333333,-0.3333333333333333
106,10,129.0155062675476,130.2155074596405,0.006562,-0.005223,feedback,17,12,False,0.0851737537382207,0.3333333333333333,-0.3333333333333333
107,10,130.2444748878479,131.4444758415222,-0.078493,-0.03511,feedback,17,12,False,0.15710459237030772,0.3333333333333333,-0.3333333333333333
108,10,131.4366054534912,132.6366066455841,-0.003061,0.061931,feedback,17,12,False,-0.10226396577864484,0.3333333333333333,-0.3333333333333333
109,10,132.63068795204163,133.8306891441345,0.014459,0.023455,feedback,17,13,False,0.0,0.3333333333333333,-0.3333333333333333
110,10,133.79431986808777,134.99432082176207,0.023006,0.020878,feedback,17,13,False,-0.05192134798908097,0.3333333333333333,-0.3333333333333333
111,10,135.03402876853943,136.23402972221373,-0.036244,0.030035,feedback,17,13,False,-0.038841268509871955,0.3333333333333333,-0.3333333333333333
112,10,136.20214700698853,137.4021481990814,0.074446,0.039299,feedback,17,14,False,0.0,0.3333333333333333,-0.3333333333333333
113,10,137.44402647018433,138.64402742385863,-0.024194,-0.07544,feedback,17,14,False,0.2156946917260082,0.3333333333333333,-0.3333333333333333
