onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
0.7160961627960205	0	baseline	43	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.7327587604522705	0	baseline	44	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.749415397644043	0	baseline	45	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.7660946846008301	0	baseline	46	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.7827436923980713	0	baseline	47	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.7994184494018555	0	baseline	48	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8160865306854248	0	baseline	49	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8327584266662598	0	baseline	50	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8494079113006592	0	baseline	51	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8660917282104492	0	baseline	52	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8827552795410156	0	baseline	53	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.8994123935699463	0	baseline	54	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.916090965270996	0	baseline	55	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.932755708694458	0	baseline	56	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.9494221210479736	0	baseline	57	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.9660847187042236	0	baseline	58	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.9827396869659424	0	baseline	59	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
0.9994003772735596	0	baseline	60	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.0160794258117676	0	baseline	61	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.032732009887695	0	baseline	62	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.0494327545166016	0	baseline	63	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.0660836696624756	0	baseline	64	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.082756519317627	0	baseline	65	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.0994338989257812	0	baseline	66	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1167523860931396	0	baseline	67	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1327545642852783	0	baseline	68	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1494147777557373	0	baseline	69	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1665692329406738	0	baseline	70	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1841835975646973	0	baseline	71	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.1998934745788574	0	baseline	72	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.2161011695861816	0	baseline	73	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.2327733039855957	0	baseline	74	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.2494175434112549	0	baseline	75	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.2660691738128662	0	baseline	76	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.2827441692352295	0	baseline	77	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
