volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
40,12.5,0.6621830463409424,1.8621835231781005,0.0,0.0,baseline,0,0,nan,nan,nan,nan
41,12.5,0.6788556575775146,1.878856372833252,0.0,0.0,baseline,0,0,nan,nan,nan,nan
42,12.5,0.695518970489502,1.8955194473266601,0.0,0.0,baseline,0,0,nan,nan,nan,nan
43,12.5,0.7121908664703369,1.9121915817260742,0.0,0.0,baseline,0,0,nan,nan,nan,nan
44,12.5,0.7288625240325928,1.92886323928833,0.0,0.0,baseline,0,0,nan,nan,nan,nan
45,12.5,0.745530366897583,1.9455310821533203,0.0,0.0,baseline,0,0,nan,nan,nan,nan
46,12.5,0.7622780799865723,1.9622787952423095,0.0,0.0,baseline,0,0,nan,nan,nan,nan
47,12.5,0.7789428234100342,1.9789435386657714,0.0,0.0,baseline,0,0,nan,nan,nan,nan
48,12.5,0.7959940433502197,1.995994758605957,0.0,0.0,baseline,0,0,nan,nan,nan,nan
49,12.5,0.8128504753112793,2.012851428985596,0.0,0.0,baseline,0,0,nan,nan,nan,nan
50,12.5,0.8288655281066895,2.028866243362427,0.0,0.0,baseline,0,0,nan,nan,nan,nan
51,12.5,0.8455924987792969,2.0455932140350344,0.0,0.0,baseline,0,0,nan,nan,nan,nan
52,12.5,0.8622047901153564,2.062205505371094,0.0,0.0,baseline,0,0,nan,nan,nan,nan
53,12.5,0.8788464069366455,2.078847122192383,0.0,0.0,baseline,0,0,nan,nan,nan,nan
54,12.5,0.8955409526824951,2.0955416679382326,0.0,0.0,baseline,0,0,nan,nan,nan,nan
55,12.5,0.9121923446655273,2.112193059921265,0.0,0.0,baseline,0,0,nan,nan,nan,nan
56,12.5,0.92885422706604,2.1288547039031984,0.0,0.0,baseline,0,0,nan,nan,nan,nan
57,12.5,0.9455232620239258,2.1455239772796633,0.0,0.0,baseline,0,0,nan,nan,nan,nan
58,12.5,0.9621925354003906,2.162193250656128,0.0,0.0,baseline,0,0,nan,nan,nan,nan
59,12.5,0.9788579940795898,2.1788587093353273,0.0,0.0,baseline,0,0,nan,nan,nan,nan
60,12.5,0.995532751083374,2.1955334663391115,0.0,0.0,baseline,0,0,nan,nan,nan,nan
61,12.5,1.012197732925415,2.2121984481811525,0.0,0.0,baseline,0,0,nan,nan,nan,nan
62,12.5,1.0288646221160889,2.2288653373718263,0.0,0.0,baseline,0,0,nan,nan,nan,nan
63,12.5,1.0455317497253418,2.2455324649810793,0.0,0.0,baseline,0,0,nan,nan,nan,nan
64,12.5,1.0622031688690186,2.262203884124756,0.0,0.0,baseline,0,0,nan,nan,nan,nan
65,12.5,1.0788631439208984,2.278863859176636,0.0,0.0,baseline,0,0,nan,nan,nan,nan
66,12.5,1.095526933670044,2.2955276489257814,0.0,0.0,baseline,0,0,nan,nan,nan,nan
67,12.5,1.1121931076049805,2.312193822860718,0.0,0.0,baseline,0,0,nan,nan,nan,nan
68,12.5,1.1288676261901855,2.328868341445923,0.0,0.0,baseline,0,0,nan,nan,nan,nan
69,12.5,1.1455285549163818,2.3455292701721193,0.0,0.0,baseline,0,0,nan,nan,nan,nan
70,12.5,1.1621983051300049,2.3621990203857424,0.0,0.0,baseline,0,0,nan,nan,nan,nan
71,12.5,1.1788623332977295,2.378863048553467,0.0,0.0,baseline,0,0,nan,nan,nan,nan
72,12.5,1.1955368518829346,2.395537567138672,0.0,0.0,baseline,0,0,nan,nan,nan,nan
73,12.5,1.212214469909668,2.4122151851654055,0.0,0.0,baseline,0,0,nan,nan,nan,nan
74,12.5,1.228938102722168,2.4289388179779055,0.0,0.0,baseline,0,0,nan,nan,nan,nan
75,12.5,1.2455389499664307,2.445539665222168,0.0,0.0,baseline,0,0,nan,nan,nan,nan
76,12.5,1.2622077465057373,2.462208461761475,0.0,0.0,baseline,0,0,nan,nan,nan,nan
77,12.5,1.278871774673462,2.4788724899291994,0.0,0.0,baseline,0,0,nan,nan,nan,nan
78,12.5,1.2955431938171387,2.495543909072876,0.0,0.0,baseline,0,0,nan,nan,nan,nan
79,12.5,1.3121957778930664,2.512196493148804,0.0,0.0,baseline,0,0,nan,nan,nan,nan
80,12.5,1.3288671970367432,2.5288679122924806,0.0,0.0,baseline,0,0,nan,nan,nan,nan
81,12.5,1.3455300331115723,2.5455307483673097,0.0,0.0,baseline,0,0,nan,nan,nan,nan
82,12.5,1.362215518951416,2.5622162342071535,0.0,0.0,baseline,0,0,nan,nan,nan,nan
83,12.5,1.3788681030273438,2.5788688182830812,0.0,0.0,baseline,0,0,nan,nan,nan,nan
84,12.5,1.395538091659546,2.5955388069152834,0.0,0.0,baseline,0,0,nan,nan,nan,nan
85,12.5,1.412215232849121,2.6122159481048586,0.0,0.0,baseline,0,0,nan,nan,nan,nan
86,12.5,1.428920030593872,2.6289209842681887,0.0,0.0,baseline,0,0,nan,nan,nan,nan
87,12.5,1.4455327987670898,2.6455335140228273,0.0,0.0,baseline,0,0,nan,nan,nan,nan
88,12.5,1.4622080326080322,2.6622087478637697,0.0,0.0,baseline,0,0,nan,nan,nan,nan
89,12.5,1.4788703918457031,2.6788713455200197,0.0,0.0,baseline,0,0,nan,nan,nan,nan
90,12.5,1.4955339431762695,2.695534658432007,0.0,0.0,baseline,0,0,nan,nan,nan,nan
91,12.5,1.5122058391571045,2.712206554412842,0.0,0.0,baseline,0,0,nan,nan,nan,nan
92,12.5,1.5288715362548828,2.7288722515106203,0.0,0.0,baseline,0,0,nan,nan,nan,nan
93,12.5,1.545541524887085,2.7455422401428224,0.0,0.0,baseline,0,0,nan,nan,nan,nan
94,12.5,1.562206506729126,2.7622072219848635,0.0,0.0,baseline,0,0,nan,nan,nan,nan
95,12.5,1.578871726989746,2.7788724422454836,0.0,0.0,baseline,0,0,nan,nan,nan,nan
96,12.5,1.595543622970581,2.7955443382263185,0.0,0.0,baseline,0,0,nan,nan,nan,nan
97,12.5,1.6122052669525146,2.812205982208252,0.0,0.0,baseline,0,0,nan,nan,nan,nan
98,12.5,1.6289305686950684,2.828931283950806,0.0,0.0,baseline,0,0,nan,nan,nan,nan
99,12.5,1.6462061405181885,2.846206855773926,0.0,0.0,baseline,0,0,nan,nan,nan,nan
100,12.5,1.662889003753662,2.8628897190093996,0.0,0.0,baseline,0,0,nan,nan,nan,nan
101,12.5,1.680079460144043,2.8800801753997805,0.0,0.0,baseline,0,0,nan,nan,nan,nan
102,12.5,1.696692705154419,2.8966934204101564,0.0,0.0,baseline,0,0,nan,nan,nan,nan
103,12.5,1.7133448123931885,2.913345527648926,0.0,0.0,baseline,0,0,nan,nan,nan,nan
104,12.5,1.729416847229004,2.9294175624847414,0.0,0.0,baseline,0,0,nan,nan,nan,nan
105,12.5,1.7455432415008545,2.945543956756592,0.0,0.0,baseline,0,0,nan,nan,nan,nan
106,12.5,1.7622156143188477,2.962216329574585,0.0,0.0,baseline,0,0,nan,nan,nan,nan
107,12.5,1.7788770198822021,2.9788777351379396,0.0,0.0,baseline,0,0,nan,nan,nan,nan
108,12.5,1.7955408096313477,2.995541524887085,0.0,0.0,baseline,0,0,nan,nan,nan,nan
109,12.5,1.8122048377990723,3.0122055530548097,0.0,0.0,baseline,0,0,nan,nan,nan,nan
110,12.5,1.8290472030639648,3.0290479183197023,0.0,0.0,baseline,0,0,nan,nan,nan,nan
111,12.5,1.84621262550354,3.0462133407592775,0.0,0.0,baseline,0,0,nan,nan,nan,nan
112,12.5,1.8633191585540771,3.0633198738098146,0.0,0.0,baseline,0,0,nan,nan,nan,nan
113,12.5,1.8801097869873047,3.080110502243042,0.0,0.0,baseline,0,0,nan,nan,nan,nan
114,12.5,1.8966729640960693,3.096673679351807,0.0,0.0,baseline,0,0,nan,nan,nan,nan
115,12.5,1.9122209548950195,3.112221670150757,0.0,0.0,baseline,0,0,nan,nan,nan,nan
116,12.5,1.9288723468780518,3.1288730621337892,0.0,0.0,baseline,0,0,nan,nan,nan,nan
117,12.5,1.945537805557251,3.1455385208129885,0.0,0.0,baseline,0,0,nan,nan,nan,nan
118,12.5,1.96268630027771,3.1626872539520265,0.0,0.0,baseline,0,0,nan,nan,nan,nan
119,12.5,1.9788744449615479,3.1788753986358644,0.0,0.0,baseline,0,0,nan,nan,nan,nan
120,12.5,1.9959948062896729,3.1959955215454103,0.0,0.0,baseline,0,0,nan,nan,nan,nan
121,12.5,2.013378143310547,3.2133788585662844,0.0,0.0,baseline,0,0,nan,nan,nan,nan
122,12.5,2.028949022293091,3.2289497375488283,0.0,0.0,baseline,0,0,nan,nan,nan,nan
123,12.5,2.046700954437256,3.2467016696929933,0.0,0.0,baseline,0,0,nan,nan,nan,nan
124,12.5,2.0633795261383057,3.263380241394043,0.0,0.0,baseline,0,0,nan,nan,nan,nan
125,12.5,2.0788848400115967,3.278885555267334,0.0,0.0,baseline,0,0,nan,nan,nan,nan
126,12.5,2.096703290939331,3.2967040061950685,0.0,0.0,baseline,0,0,nan,nan,nan,nan
127,12.5,2.113393545150757,3.3133944988250734,0.0,0.0,baseline,0,0,nan,nan,nan,nan
128,12.5,2.128880500793457,3.3288812160491945,0.0,0.0,baseline,0,0,nan,nan,nan,nan
129,12.5,2.145989179611206,3.3459898948669435,0.0,0.0,baseline,0,0,nan,nan,nan,nan
130,12.5,2.16267466545105,3.3626753807067873,0.0,0.0,baseline,0,0,nan,nan,nan,nan
131,12.5,2.1800436973571777,3.3800446510314943,0.0,0.0,baseline,0,0,nan,nan,nan,nan
132,12.5,2.19671630859375,3.3967170238494875,0.0,0.0,baseline,0,0,nan,nan,nan,nan
133,12.5,2.2133870124816895,3.413387727737427,0.0,0.0,baseline,0,0,nan,nan,nan,nan
134,12.5,2.23012638092041,3.4301273345947267,0.0,0.0,baseline,0,0,nan,nan,nan,nan
135,12.5,2.246725559234619,3.4467265129089357,0.0,0.0,baseline,0,0,nan,nan,nan,nan
136,12.5,2.2622268199920654,3.462227535247803,0.0,0.0,baseline,0,0,nan,nan,nan,nan
137,12.5,2.2793314456939697,3.479332160949707,0.0,0.0,baseline,0,0,nan,nan,nan,nan
138,12.5,2.295546770095825,3.4955474853515627,0.0,0.0,baseline,0,0,nan,nan,nan,nan
139,12.5,2.3122222423553467,3.512222957611084,0.0,0.0,baseline,0,0,nan,nan,nan,nan
140,12.5,2.3288755416870117,3.528876256942749,0.0,0.0,baseline,0,0,nan,nan,nan,nan
141,12.5,2.345550537109375,3.5455512523651125,0.0,0.0,baseline,0,0,nan,nan,nan,nan
142,12.5,2.3622145652770996,3.562215518951416,0.0,0.0,baseline,0,0,nan,nan,nan,nan
143,12.5,2.378894567489624,3.5788952827453615,0.0,0.0,baseline,0,0,nan,nan,nan,nan
144,12.5,2.3955588340759277,3.595559549331665,0.0,0.0,baseline,0,0,nan,nan,nan,nan
145,12.5,2.4122231006622314,3.612223815917969,0.0,0.0,baseline,0,0,nan,nan,nan,nan
146,12.5,2.4288852214813232,3.6288859367370607,0.0,0.0,baseline,0,0,nan,nan,nan,nan
147,12.5,2.4460136890411377,3.646014404296875,0.0,0.0,baseline,0,0,nan,nan,nan,nan
148,12.5,2.462700843811035,3.662702035903931,0.0,0.0,baseline,0,0,nan,nan,nan,nan
149,12.5,2.4790074825286865,3.679008436203003,0.0,0.0,baseline,0,0,nan,nan,nan,nan
150,12.5,2.4956212043762207,3.6956221580505373,0.0,0.0,baseline,0,0,nan,nan,nan,nan
151,12.5,2.512303590774536,3.7123043060302736,0.0,0.0,baseline,0,0,nan,nan,nan,nan
152,12.5,2.5289618968963623,3.728962850570679,0.0,0.0,baseline,0,0,nan,nan,nan,nan
153,12.5,2.5461061000823975,3.746106815338135,0.0,0.0,baseline,0,0,nan,nan,nan,nan
154,12.5,2.5955538749694824,3.79555459022522,0.0,0.0,baseline,0,0,nan,nan,nan,nan
155,12.5,2.6126813888549805,3.812682104110718,0.0,0.0,baseline,0,0,nan,nan,nan,nan
156,12.5,2.629809617996216,3.8298103332519533,0.0,0.0,baseline,0,0,nan,nan,nan,nan
157,12.5,2.6464614868164062,3.846462440490723,0.0,0.0,baseline,0,0,nan,nan,nan,nan
158,12.5,2.6631031036376953,3.863103818893433,0.0,0.0,baseline,0,0,nan,nan,nan,nan
159,12.5,2.6797890663146973,3.8797897815704347,0.0,0.0,baseline,0,0,nan,nan,nan,nan
160,12.5,2.6964468955993652,3.8964476108551027,0.0,0.0,baseline,0,0,nan,nan,nan,nan
161,12.5,2.7131075859069824,3.91310830116272,0.0,0.0,baseline,0,0,nan,nan,nan,nan
162,12.5,2.729771375656128,3.9297720909118654,0.0,0.0,baseline,0,0,nan,nan,nan,nan
163,12.5,2.746438980102539,3.9464396953582765,0.0,0.0,baseline,0,0,nan,nan,nan,nan
164,12.5,2.763105630874634,3.9631063461303713,0.0,0.0,baseline,0,0,nan,nan,nan,nan
165,12.5,2.779770612716675,3.9797713279724123,0.0,0.0,baseline,0,0,nan,nan,nan,nan
166,12.5,2.79644513130188,3.9964458465576174,0.0,0.0,baseline,0,0,nan,nan,nan,nan
167,12.5,2.813105821609497,4.013106775283814,0.0,0.0,baseline,0,0,nan,nan,nan,nan
168,12.5,2.8297746181488037,4.029775333404541,0.0,0.0,baseline,0,0,nan,nan,nan,nan
169,12.5,2.846440076828003,4.04644079208374,0.0,0.0,baseline,0,0,nan,nan,nan,nan
170,12.5,2.8631086349487305,4.063109350204468,0.0,0.0,baseline,0,0,nan,nan,nan,nan
171,12.5,2.8797807693481445,4.079781484603882,0.0,0.0,baseline,0,0,nan,nan,nan,nan
172,12.5,2.896440029144287,4.096440744400025,0.0,0.0,baseline,0,0,nan,nan,nan,nan
173,12.5,2.913120985031128,4.1131219387054445,0.0,0.0,baseline,0,0,nan,nan,nan,nan
174,12.5,2.929774284362793,4.1297752380371096,0.0,0.0,baseline,0,0,nan,nan,nan,nan
175,12.5,2.9464402198791504,4.146440935134888,0.0,0.0,baseline,0,0,nan,nan,nan,nan
176,12.5,2.9631097316741943,4.163110446929932,0.0,0.0,baseline,0,0,nan,nan,nan,nan
177,12.5,2.979785203933716,4.179785919189453,0.0,0.0,baseline,0,0,nan,nan,nan,nan
178,12.5,2.9964470863342285,4.196447801589966,0.0,0.0,baseline,0,0,nan,nan,nan,nan
179,12.5,3.0131092071533203,4.213109922409058,0.0,0.0,baseline,0,0,nan,nan,nan,nan
180,12.5,3.0297815799713135,4.229782295227051,0.0,0.0,baseline,0,0,nan,nan,nan,nan
181,12.5,3.04644775390625,4.2464484691619875,0.0,0.0,baseline,0,0,nan,nan,nan,nan
182,12.5,3.063114881515503,4.26311559677124,0.0,0.0,baseline,0,0,nan,nan,nan,nan
183,12.5,3.0797812938690186,4.279782009124756,0.0,0.0,baseline,0,0,nan,nan,nan,nan
184,12.5,3.096444845199585,4.296445560455322,0.0,0.0,baseline,0,0,nan,nan,nan,nan
185,12.5,3.1131093502044678,4.313110065460205,0.0,0.0,baseline,0,0,nan,nan,nan,nan
186,12.5,3.1297812461853027,4.32978196144104,0.0,0.0,baseline,0,0,nan,nan,nan,nan
187,12.5,3.146449327468872,4.3464500427246096,0.0,0.0,baseline,0,0,nan,nan,nan,nan
188,12.5,3.1631104946136475,4.363111448287964,0.0,0.0,baseline,0,0,nan,nan,nan,nan
189,12.5,3.179779529571533,4.37978048324585,0.0,0.0,baseline,0,0,nan,nan,nan,nan
190,12.5,3.1964476108551025,4.39644832611084,0.0,0.0,baseline,0,0,nan,nan,nan,nan
191,12.5,3.213118553161621,4.413119268417359,0.0,0.0,baseline,0,0,nan,nan,nan,nan
192,12.5,3.229788303375244,4.429789018630982,0.0,0.0,baseline,0,0,nan,nan,nan,nan
193,12.5,3.2464420795440674,4.446442794799805,0.0,0.0,baseline,0,0,nan,nan,nan,nan
194,12.5,3.263115882873535,4.463116836547852,0.0,0.0,baseline,0,0,nan,nan,nan,nan
195,12.5,3.2797811031341553,4.479781818389893,0.0,0.0,baseline,0,0,nan,nan,nan,nan
196,12.5,3.2964468002319336,4.49644775390625,0.0,0.0,baseline,0,0,nan,nan,nan,nan
197,12.5,3.313110828399658,4.513111543655396,0.0,0.0,baseline,0,0,nan,nan,nan,nan
198,12.5,3.3297784328460693,4.529779148101807,0.0,0.0,baseline,0,0,nan,nan,nan,nan
199,12.5,3.3464455604553223,4.54644627571106,0.0,0.0,baseline,0,0,nan,nan,nan,nan
200,12.5,3.363121509552002,4.5631224632263185,0.0,0.0,baseline,0,0,nan,nan,nan,nan
201,12.5,3.3797807693481445,4.579781484603882,0.0,0.0,baseline,0,0,nan,nan,nan,nan
202,12.5,3.3964481353759766,4.596449089050293,0.0,0.0,baseline,0,0,nan,nan,nan,nan
203,12.5,3.413111925125122,4.6131124019622805,0.0,0.0,baseline,0,0,nan,nan,nan,nan
204,12.5,3.4297797679901123,4.62978048324585,0.0,0.0,baseline,0,0,nan,nan,nan,nan
205,12.5,3.4464545249938965,4.646455240249634,0.0,0.0,baseline,0,0,nan,nan,nan,nan
206,12.5,3.4631214141845703,4.663122129440308,0.0,0.0,baseline,0,0,nan,nan,nan,nan
207,12.5,3.4797847270965576,4.679785442352295,0.0,0.0,baseline,0,0,nan,nan,nan,nan
208,12.5,3.496023416519165,4.696024608612061,0.0,0.0,baseline,0,0,nan,nan,nan,nan
209,12.5,3.5126874446868896,4.712688159942627,0.0,0.0,baseline,0,0,nan,nan,nan,nan
