volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
22,9.375,26.76986074447632,27.969862174987792,0.406437,0.406465,baseline,0,0,nan,nan,nan,nan
23,9.375,27.97002124786377,29.170022439956664,0.333708,0.33371,baseline,0,0,nan,nan,nan,nan
24,9.375,29.17003321647644,30.370034408569335,0.31307,0.313051,baseline,0,0,nan,nan,nan,nan
25,9.375,30.369566440582275,31.56956763267517,0.242325,0.242342,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
26,9.375,31.58702516555786,32.78702635765076,0.528957,0.528943,feedback,0,0,False,-1.5513772273053814e-06,0.3333333333333333,-0.3333333333333333
27,9.375,32.78782391548157,33.987825107574466,0.45432,0.454317,feedback,0,0,False,-2.9127388716019093e-07,0.3333333333333333,-0.3333333333333333
28,9.375,34.00267219543457,35.20267338752747,0.504073,0.504105,feedback,0,0,False,-1.7501435284856183e-08,0.3333333333333333,-0.3333333333333333
29,9.375,35.204211950302124,36.40421409606934,0.500741,0.500724,feedback,0,0,False,-2.8977376413424206e-06,0.3333333333333333,-0.3333333333333333
30,9.375,36.404229164123535,37.60423202514649,0.516533,0.516506,feedback,0,0,False,-1.3676121568718327e-06,0.3333333333333333,-0.3333333333333333
31,9.375,37.603012800216675,38.803013753890994,0.475735,0.475731,feedback,0,0,False,1.0625871419867437e-06,0.3333333333333333,-0.3333333333333333
32,9.375,38.81948447227478,40.01948566436768,0.478729,0.478724,feedback,0,0,False,1.4276170778239067e-06,0.3333333333333333,-0.3333333333333333
33,9.375,40.0030734539032,41.2030746459961,0.497953,0.497941,feedback,0,0,False,1.871403472422908e-06,0.3333333333333333,-0.3333333333333333
34,9.375,41.22053623199463,42.42053742408753,0.588085,0.588097,feedback,0,0,False,2.9664932799293266e-06,0.3333333333333333,-0.3333333333333333
35,9.375,42.420883893966675,43.62088508605957,0.588766,0.588692,feedback,0,0,False,1.886404702657751e-06,0.3333333333333333,-0.3333333333333333
36,9.375,43.6362144947052,44.8362156867981,0.695617,0.695551,feedback,0,0,False,8.639458515640096e-06,0.3333333333333333,-0.3333333333333333
37,9.375,44.83728909492493,46.037290048599246,0.727235,0.7272,feedback,0,0,False,1.4579945690628773e-05,0.3333333333333333,-0.3333333333333333
38,9.375,46.03733038902283,47.237331581115725,0.649367,0.649335,feedback,0,0,False,1.7730204041001693e-05,0.3333333333333333,-0.3333333333333333
39,9.375,47.237276554107666,48.437277746200564,0.716389,0.716344,feedback,0,0,False,2.061044024705931e-05,0.3333333333333333,-0.3333333333333333
40,9.375,48.437472343444824,49.63747353553772,0.786278,0.786204,feedback,0,0,False,2.4660772411830193e-05,0.3333333333333333,-0.3333333333333333
41,9.375,49.654017210006714,50.85401840209961,0.817147,0.817118,feedback,0,0,False,3.141382622481259e-05,0.3333333333333333,-0.3333333333333333
42,9.375,50.854021310806274,52.05402274131775,0.776349,0.776308,feedback,0,0,False,3.402404028654491e-05,0.3333333333333333,-0.3333333333333333
43,9.375,52.0540874004364,53.25408835411072,0.838372,0.838369,feedback,0,0,False,3.771434292554865e-05,0.3333333333333333,-0.3333333333333333
44,9.375,53.27066969871521,54.47067089080811,0.81171,0.811667,feedback,0,0,False,3.798811537742413e-05,0.3333333333333333,-0.3333333333333333
45,9.375,54.453155755996704,55.6531569480896,0.824356,0.824291,feedback,0,0,False,4.180467837095202e-05,0.3333333333333333,-0.3333333333333333
46,9.375,55.670777559280396,56.870778751373294,0.805177,0.805091,feedback,0,0,False,4.773641482829836e-05,0.3333333333333333,-0.3333333333333333
47,9.375,56.87079453468323,58.07079548835755,0.816852,0.816778,feedback,0,0,False,5.547704963207323e-05,0.3333333333333333,-0.3333333333333333
48,9.375,58.08640909194946,59.28641076087952,0.813045,0.812973,feedback,0,0,False,6.223010344505537e-05,0.3333333333333333,-0.3333333333333333
49,9.375,59.2698335647583,60.4698347568512,0.749189,0.749133,feedback,0,0,False,6.862062752724558e-05,0.3333333333333333,-0.3333333333333333
50,9.375,60.485578298568726,61.685579490661624,0.775547,0.775495,feedback,0,0,False,7.37310466289561e-05,0.3333333333333333,-0.3333333333333333
51,9.375,61.704328775405884,62.90432996749878,0.755255,0.755227,feedback,0,0,False,7.847643579482901e-05,0.3333333333333333,-0.3333333333333333
52,9.375,62.887452602386475,64.0874535560608,0.742154,0.742128,feedback,0,0,False,8.096163960456976e-05,0.3333333333333333,-0.3333333333333333
53,9.375,64.10414481163025,65.30414600372315,0.713036,0.712972,feedback,0,0,False,8.333433418750572e-05,0.3333333333333333,-0.3333333333333333
54,9.375,65.30430889129639,66.50431032180786,0.723741,0.723716,feedback,0,0,False,8.90948065996112e-05,0.3333333333333333,-0.3333333333333333
55,9.375,66.50427746772766,67.70427889823914,0.687125,0.687055,feedback,0,0,False,9.134499113558589e-05,0.3333333333333333,-0.3333333333333333
56,9.375,67.70434045791626,68.90434165000916,0.64309,0.643057,feedback,0,0,False,9.76455078363322e-05,0.3333333333333333,-0.3333333333333333
57,9.375,68.92085075378418,70.12085194587708,0.638601,0.638575,feedback,0,0,False,0.00010065700480699162,0.3333333333333333,-0.3333333333333333
58,9.375,70.1209807395935,71.3209819316864,0.590918,0.590873,feedback,0,0,False,0.00010299719672440791,0.3333333333333333,-0.3333333333333333
59,9.375,71.336829662323,72.53683156967163,0.569525,0.569486,feedback,0,0,False,0.00010710378350257815,0.3333333333333333,-0.3333333333333333
60,9.375,72.53648376464844,73.73648495674134,0.561679,0.561692,feedback,0,0,False,0.0001106140713786982,0.3333333333333333,-0.3333333333333333
61,9.375,73.73797988891602,74.93798108100891,0.535798,0.535808,feedback,0,0,False,0.00010946022675275421,0.3333333333333333,-0.3333333333333333
62,9.375,74.93766069412231,76.13766212463379,0.505281,0.505301,feedback,0,0,False,0.00010856015293836648,0.3333333333333333,-0.3333333333333333
63,9.375,76.13558268547058,77.33558387756348,0.469809,0.469832,feedback,0,0,False,0.00010676000530958029,0.3333333333333333,-0.3333333333333333
64,9.375,77.33776903152466,78.53777022361756,0.446886,0.446887,feedback,0,0,False,0.00010468983553647417,0.3333333333333333,-0.3333333333333333
65,9.375,78.55444383621216,79.75444502830506,0.417288,0.417259,feedback,0,0,False,0.00010459857805251749,0.3333333333333333,-0.3333333333333333
66,9.375,79.75431442260742,80.95431561470032,0.413207,0.413185,feedback,0,0,False,0.00010720879211425469,0.3333333333333333,-0.3333333333333333
67,9.375,80.96978807449341,82.1697892665863,0.399196,0.399149,feedback,0,0,False,0.00010921645676135405,0.3333333333333333,-0.3333333333333333
68,9.375,82.17116713523865,83.37116832733155,0.364672,0.364661,feedback,0,0,False,0.00011344680368899814,0.3333333333333333,-0.3333333333333333
69,9.375,83.37107443809509,84.57107563018799,0.331043,0.33106,feedback,0,0,False,0.00011443688488482747,0.3333333333333333,-0.3333333333333333
70,9.375,84.57143497467041,85.77143616676331,0.326018,0.326018,feedback,0,0,False,0.0001129067594003573,0.3333333333333333,-0.3333333333333333
71,9.375,85.77162337303162,86.97162456512451,0.311471,0.311447,feedback,0,0,False,0.0001129067594003573,0.3333333333333333,-0.3333333333333333
72,9.375,86.98783707618713,88.18783826828003,0.289248,0.289272,feedback,0,0,False,0.00011509693901537991,0.3333333333333333,-0.3333333333333333
73,9.375,88.17019653320312,89.37019772529602,0.266745,0.266765,feedback,0,0,False,0.00011296676432132164,0.3333333333333333,-0.3333333333333333
74,9.375,89.38788890838623,90.58789010047913,0.249347,0.249366,feedback,0,0,False,0.00011114161464214058,0.3333333333333333,-0.3333333333333333
75,9.375,90.58794045448303,91.78794164657593,0.24266,0.242677,feedback,0,0,False,0.00010943147439479599,0.3333333333333333,-0.3333333333333333
76,9.375,91.80479907989502,93.00480027198792,0.228465,0.228501,feedback,0,0,False,0.00010788009716748794,0.3333333333333333,-0.3333333333333333
77,9.375,93.0044813156128,94.20448250770569,0.207879,0.207896,feedback,0,0,False,0.00010463983143567611,0.3333333333333333,-0.3333333333333333
78,9.375,94.2045168876648,95.4045180797577,0.202864,0.202888,feedback,0,0,False,0.00010310970595121082,0.3333333333333333,-0.3333333333333333
79,9.375,95.42104983329773,96.62105102539063,0.18288,0.182888,feedback,0,0,False,0.00010091952633618822,0.3333333333333333,-0.3333333333333333
80,9.375,96.62120056152344,97.82120175361634,0.180825,0.18084,feedback,0,0,False,0.00010019946728467393,0.3333333333333333,-0.3333333333333333
81,9.375,97.82126069068909,99.02126188278199,0.161031,0.161056,feedback,0,0,False,9.884935656308697e-05,0.3333333333333333,-0.3333333333333333
82,9.375,99.0212721824646,100.2212733745575,0.135007,0.135016,feedback,0,0,False,9.65991720271074e-05,0.3333333333333333,-0.3333333333333333
83,9.375,100.22132635116577,101.42132754325867,0.143852,0.143861,feedback,0,0,False,9.578910559415347e-05,0.3333333333333333,-0.3333333333333333
84,9.375,101.42047142982483,102.62047262191773,0.119727,0.119772,feedback,0,0,False,9.497903916120247e-05,0.3333333333333333,-0.3333333333333333
85,9.375,101.61603021621704,102.81603236198426,0.0,0.0,feedback,0,0,False,9.486652993440344e-05,0.3333333333333333,-0.3333333333333333
86,9.375,101.61997485160828,102.8199758052826,0.0,0.0,feedback,0,0,False,9.481027532100393e-05,0.3333333333333333,-0.3333333333333333
87,9.375,101.6352891921997,102.83529014587403,0.0,0.0,feedback,0,0,False,9.475402070760442e-05,0.3333333333333333,-0.3333333333333333
88,9.375,101.6523699760437,102.8523711681366,0.0,0.0,feedback,0,0,False,9.469776609420491e-05,0.3333333333333333,-0.3333333333333333
89,9.375,101.66911053657532,102.86911172866822,0.0,0.0,feedback,0,0,False,9.46415114808054e-05,0.3333333333333333,-0.3333333333333333
90,9.375,101.68580842018127,102.88580961227417,0.0,0.0,feedback,0,0,False,9.458525686740589e-05,0.3333333333333333,-0.3333333333333333
91,9.375,101.70230793952942,102.90230913162232,0.0,0.0,feedback,0,0,False,9.452900225400638e-05,0.3333333333333333,-0.3333333333333333
92,9.375,101.71901655197144,102.91901750564575,0.0,0.0,feedback,0,0,False,9.447274764060687e-05,0.3333333333333333,-0.3333333333333333
93,9.375,101.73565649986267,102.93565745353699,0.0,0.0,feedback,0,0,False,9.441649302720736e-05,0.3333333333333333,-0.3333333333333333
94,9.375,101.75232577323914,102.95232815742493,0.0,0.0,feedback,0,0,False,9.436023841380785e-05,0.3333333333333333,-0.3333333333333333
95,9.375,101.7689597606659,102.96896095275879,0.0,0.0,feedback,0,0,False,9.430398380040833e-05,0.3333333333333333,-0.3333333333333333
96,9.375,101.78564858436584,102.98564953804016,0.0,0.0,feedback,0,0,False,9.424772918700882e-05,0.3333333333333333,-0.3333333333333333
97,9.375,101.80189085006714,103.00189204216004,0.0,0.0,feedback,0,0,False,9.419147457360931e-05,0.3333333333333333,-0.3333333333333333
98,9.375,101.81899046897888,103.0189914226532,0.0,0.0,feedback,0,0,False,9.41352199602098e-05,0.3333333333333333,-0.3333333333333333
99,9.375,101.83563613891602,103.03563733100891,0.0,0.0,feedback,0,0,False,9.407896534681029e-05,0.3333333333333333,-0.3333333333333333
100,9.375,101.85231566429138,103.05231685638428,0.0,0.0,feedback,0,0,False,9.402271073341078e-05,0.3333333333333333,-0.3333333333333333
101,9.375,101.86919617652893,103.06919736862183,0.0,0.0,feedback,0,0,False,9.396645612001127e-05,0.3333333333333333,-0.3333333333333333
102,9.375,101.88565039634705,103.08565158843994,0.0,0.0,feedback,0,0,False,9.391020150661176e-05,0.3333333333333333,-0.3333333333333333
103,9.375,101.90230584144592,103.10230679512024,0.0,0.0,feedback,0,0,False,9.385394689321225e-05,0.3333333333333333,-0.3333333333333333
104,9.375,101.9189817905426,103.11898274421692,0.0,0.0,feedback,0,0,False,9.379769227981274e-05,0.3333333333333333,-0.3333333333333333
105,9.375,101.93565320968628,103.13565440177918,0.0,0.0,feedback,0,0,False,9.374143766641323e-05,0.3333333333333333,-0.3333333333333333
106,9.375,101.95230388641357,103.1523048400879,0.0,0.0,feedback,0,0,False,9.368518305301371e-05,0.3333333333333333,-0.3333333333333333
107,9.375,101.96897315979004,103.16897411346436,0.0,0.0,feedback,0,0,False,9.36289284396142e-05,0.3333333333333333,-0.3333333333333333
108,9.375,101.98564553260803,103.18564648628235,0.0,0.0,feedback,0,0,False,9.357267382621469e-05,0.3333333333333333,-0.3333333333333333
109,9.375,102.0023102760315,103.20231122970581,0.0,0.0,feedback,0,0,False,9.351641921281518e-05,0.3333333333333333,-0.3333333333333333
110,9.375,102.01897740364075,103.21897859573365,0.0,0.0,feedback,0,0,False,9.346016459941567e-05,0.3333333333333333,-0.3333333333333333
111,9.375,102.03564691543579,103.23564786911011,0.0,0.0,feedback,0,0,False,9.340390998601616e-05,0.3333333333333333,-0.3333333333333333
112,9.375,102.05262184143066,103.25262303352356,0.0,0.0,feedback,0,0,False,9.334765537261665e-05,0.3333333333333333,-0.3333333333333333
113,9.375,102.06898021697998,103.2689811706543,0.0,0.0,feedback,0,0,False,9.329140075921714e-05,0.3333333333333333,-0.3333333333333333
114,9.375,102.08563613891602,103.28563733100891,0.0,0.0,feedback,0,0,False,9.323514614581763e-05,0.3333333333333333,-0.3333333333333333
115,9.375,102.10229778289795,103.30229873657227,0.0,0.0,feedback,0,0,False,9.317889153241812e-05,0.3333333333333333,-0.3333333333333333
116,9.375,102.11897039413452,103.31897134780884,0.0,0.0,feedback,0,0,False,9.31226369190186e-05,0.3333333333333333,-0.3333333333333333
117,9.375,102.13564586639404,103.33564682006836,0.0,0.0,feedback,0,0,False,9.30663823056191e-05,0.3333333333333333,-0.3333333333333333
118,9.375,102.15230131149292,103.35230226516724,0.0,0.0,feedback,0,0,False,9.301012769221958e-05,0.3333333333333333,-0.3333333333333333
119,9.375,102.1689715385437,103.36897249221802,0.0,0.0,feedback,0,0,False,9.295387307882007e-05,0.3333333333333333,-0.3333333333333333
120,9.375,102.18565583229065,103.38565678596497,0.0,0.0,feedback,0,0,False,9.289761846542056e-05,0.3333333333333333,-0.3333333333333333
121,9.375,102.20231318473816,103.40231413841248,0.0,0.0,feedback,0,0,False,9.284136385202105e-05,0.3333333333333333,-0.3333333333333333
122,9.375,102.21898078918457,103.41898174285889,0.0,0.0,feedback,0,0,False,9.278510923862154e-05,0.3333333333333333,-0.3333333333333333
123,9.375,102.23564553260803,103.43564648628235,0.0,0.0,feedback,0,0,False,9.272885462522203e-05,0.3333333333333333,-0.3333333333333333
124,9.375,102.2523181438446,103.45231909751892,0.0,0.0,feedback,0,0,False,9.267260001182252e-05,0.3333333333333333,-0.3333333333333333
125,9.375,102.26898646354675,103.46898765563965,0.0,0.0,feedback,0,0,False,9.2616345398423e-05,0.3333333333333333,-0.3333333333333333
126,9.375,102.28564739227295,103.48564858436585,0.0,0.0,feedback,0,0,False,9.25600907850235e-05,0.3333333333333333,-0.3333333333333333
127,9.375,102.30232000350952,103.50232095718384,0.0,0.0,feedback,0,0,False,9.250383617162398e-05,0.3333333333333333,-0.3333333333333333
128,9.375,102.3189709186554,103.5189721107483,0.0,0.0,feedback,0,0,False,9.244758155822447e-05,0.3333333333333333,-0.3333333333333333
129,9.375,102.33565592765808,103.5356568813324,0.0,0.0,feedback,0,0,False,9.239132694482496e-05,0.3333333333333333,-0.3333333333333333
130,9.375,102.3523108959198,103.55231184959412,0.0,0.0,feedback,0,0,False,9.233507233142545e-05,0.3333333333333333,-0.3333333333333333
131,9.375,102.36897611618042,103.56897706985474,0.0,0.0,feedback,0,0,False,9.227881771802594e-05,0.3333333333333333,-0.3333333333333333
132,9.375,102.38564252853394,103.58564372062683,0.0,0.0,feedback,0,0,False,9.222256310462643e-05,0.3333333333333333,-0.3333333333333333
133,9.375,102.40231680870056,103.6023175239563,0.0,0.0,feedback,0,0,False,9.216630849122692e-05,0.3333333333333333,-0.3333333333333333
134,9.375,102.41897821426392,103.61897916793824,0.0,0.0,feedback,0,0,False,9.211005387782741e-05,0.3333333333333333,-0.3333333333333333
135,9.375,102.43565201759338,103.6356529712677,0.0,0.0,feedback,0,0,False,9.20537992644279e-05,0.3333333333333333,-0.3333333333333333
136,9.375,102.45231914520264,103.65232009887696,0.0,0.0,feedback,0,0,False,9.199754465102839e-05,0.3333333333333333,-0.3333333333333333
137,9.375,102.46899271011353,103.66899366378784,0.0,0.0,feedback,0,0,False,9.194129003762888e-05,0.3333333333333333,-0.3333333333333333
138,9.375,102.48565626144409,103.68565745353699,0.0,0.0,feedback,0,0,False,9.188503542422936e-05,0.3333333333333333,-0.3333333333333333
139,9.375,102.50232100486755,103.70232195854187,0.0,0.0,feedback,0,0,False,9.182878081082985e-05,0.3333333333333333,-0.3333333333333333
140,9.375,102.51898074150085,103.71898169517517,0.0,0.0,feedback,0,0,False,9.177252619743034e-05,0.3333333333333333,-0.3333333333333333
141,9.375,102.53565526008606,103.73565621376038,0.0,0.0,feedback,0,0,False,9.171627158403083e-05,0.3333333333333333,-0.3333333333333333
142,9.375,102.5523190498352,103.75232000350952,0.0,0.0,feedback,0,0,False,9.166001697063132e-05,0.3333333333333333,-0.3333333333333333
143,9.375,102.56898999214172,103.76899094581604,0.0,0.0,feedback,0,0,False,9.160376235723181e-05,0.3333333333333333,-0.3333333333333333
144,9.375,102.58569407463074,103.78569526672364,0.0,0.0,feedback,0,0,False,9.15475077438323e-05,0.3333333333333333,-0.3333333333333333
145,9.375,102.6023154258728,103.80231637954712,0.0,0.0,feedback,0,0,False,9.149125313043279e-05,0.3333333333333333,-0.3333333333333333
146,9.375,102.61897134780884,103.81897230148316,0.0,0.0,feedback,0,0,False,9.143499851703328e-05,0.3333333333333333,-0.3333333333333333
147,9.375,102.63564848899841,103.83564968109131,0.0,0.0,feedback,0,0,False,9.137874390363377e-05,0.3333333333333333,-0.3333333333333333
148,9.375,102.65229368209839,103.85229463577271,0.0,0.0,feedback,0,0,False,9.132248929023426e-05,0.3333333333333333,-0.3333333333333333
149,9.375,102.6689624786377,103.86896343231201,0.0,0.0,feedback,0,0,False,9.126623467683474e-05,0.3333333333333333,-0.3333333333333333
150,9.375,102.68563222885132,103.88563342094422,0.0,0.0,feedback,0,0,False,9.120998006343523e-05,0.3333333333333333,-0.3333333333333333
151,9.375,102.70232009887695,103.90232105255127,0.0,0.0,feedback,0,0,False,9.115372545003572e-05,0.3333333333333333,-0.3333333333333333
152,9.375,102.71898770332336,103.91898889541626,0.0,0.0,feedback,0,0,False,9.109747083663621e-05,0.3333333333333333,-0.3333333333333333
153,9.375,102.73566389083862,103.93566484451294,0.0,0.0,feedback,0,0,False,9.10412162232367e-05,0.3333333333333333,-0.3333333333333333
154,9.375,102.75232696533203,103.95232815742493,0.0,0.0,feedback,0,0,False,9.098496160983719e-05,0.3333333333333333,-0.3333333333333333
155,9.375,102.76899337768555,103.96899433135987,0.0,0.0,feedback,0,0,False,9.092870699643768e-05,0.3333333333333333,-0.3333333333333333
156,9.375,102.78565788269043,103.98565907478333,0.0,0.0,feedback,0,0,False,9.087245238303817e-05,0.3333333333333333,-0.3333333333333333
157,9.375,102.80231189727783,104.00231285095215,0.0,0.0,feedback,0,0,False,9.081619776963866e-05,0.3333333333333333,-0.3333333333333333
158,9.375,102.8189868927002,104.0189880847931,0.0,0.0,feedback,0,0,False,9.075994315623915e-05,0.3333333333333333,-0.3333333333333333
159,9.375,102.83566689491272,104.03566784858704,0.0,0.0,feedback,0,0,False,9.070368854283964e-05,0.3333333333333333,-0.3333333333333333
160,9.375,102.85232281684875,104.05232377052307,0.0,0.0,feedback,0,0,False,9.064743392944012e-05,0.3333333333333333,-0.3333333333333333
161,9.375,102.8689820766449,104.06898303031922,0.0,0.0,feedback,0,0,False,9.059117931604061e-05,0.3333333333333333,-0.3333333333333333
162,9.375,102.885662317276,104.08566327095032,0.0,0.0,feedback,0,0,False,9.05349247026411e-05,0.3333333333333333,-0.3333333333333333
163,9.375,102.90232157707214,104.10232253074646,0.0,0.0,feedback,0,0,False,9.047867008924159e-05,0.3333333333333333,-0.3333333333333333
164,9.375,102.91901445388794,104.11901540756226,0.0,0.0,feedback,0,0,False,9.042241547584208e-05,0.3333333333333333,-0.3333333333333333
165,9.375,102.93565630912781,104.13565726280213,0.0,0.0,feedback,0,0,False,9.036616086244257e-05,0.3333333333333333,-0.3333333333333333
166,9.375,102.9523241519928,104.15232510566712,0.0,0.0,feedback,0,0,False,9.030990624904306e-05,0.3333333333333333,-0.3333333333333333
167,9.375,102.96898603439331,104.16898698806763,0.0,0.0,feedback,0,0,False,9.025365163564355e-05,0.3333333333333333,-0.3333333333333333
168,9.375,102.98565292358398,104.1856538772583,0.0,0.0,feedback,0,0,False,9.019739702224404e-05,0.3333333333333333,-0.3333333333333333
169,9.375,103.00232601165771,104.20232696533203,0.0,0.0,feedback,0,0,False,9.014114240884453e-05,0.3333333333333333,-0.3333333333333333
170,9.375,103.01898908615112,104.21899003982544,0.0,0.0,feedback,0,0,False,9.008488779544502e-05,0.3333333333333333,-0.3333333333333333
171,9.375,103.03566122055054,104.23566312789917,0.0,0.0,feedback,0,0,False,9.00286331820455e-05,0.3333333333333333,-0.3333333333333333
172,9.375,103.052321434021,104.2523226261139,0.0,0.0,feedback,0,0,False,8.9972378568646e-05,0.3333333333333333,-0.3333333333333333
173,9.375,103.06898760795593,104.26898951530457,0.0,0.0,feedback,0,0,False,8.991612395524648e-05,0.3333333333333333,-0.3333333333333333
174,9.375,103.08566570281982,104.28566665649414,0.0,0.0,feedback,0,0,False,8.985986934184697e-05,0.3333333333333333,-0.3333333333333333
175,9.375,103.10231184959412,104.30231280326844,0.0,0.0,feedback,0,0,False,8.980361472844746e-05,0.3333333333333333,-0.3333333333333333
176,9.375,103.11897897720337,104.31897993087769,0.0,0.0,feedback,0,0,False,8.974736011504795e-05,0.3333333333333333,-0.3333333333333333
177,9.375,103.13566613197327,104.33566708564759,0.0,0.0,feedback,0,0,False,8.969110550164844e-05,0.3333333333333333,-0.3333333333333333
178,9.375,103.15231609344482,104.35231704711914,0.0,0.0,feedback,0,0,False,8.963485088824893e-05,0.3333333333333333,-0.3333333333333333
179,9.375,103.1689920425415,104.36899299621582,0.0,0.0,feedback,0,0,False,8.957859627484942e-05,0.3333333333333333,-0.3333333333333333
180,9.375,103.18565464019775,104.38565559387207,0.0,0.0,feedback,0,0,False,8.95223416614499e-05,0.3333333333333333,-0.3333333333333333
181,9.375,103.20231533050537,104.40231628417969,0.0,0.0,feedback,0,0,False,8.94660870480504e-05,0.3333333333333333,-0.3333333333333333
182,9.375,103.21899104118347,104.41899199485779,0.0,0.0,feedback,0,0,False,8.940983243465088e-05,0.3333333333333333,-0.3333333333333333
183,9.375,103.23566007614136,104.43566102981568,0.0,0.0,feedback,0,0,False,8.935357782125137e-05,0.3333333333333333,-0.3333333333333333
184,9.375,103.2523136138916,104.45231456756592,0.0,0.0,feedback,0,0,False,8.929732320785186e-05,0.3333333333333333,-0.3333333333333333
185,9.375,103.26898670196533,104.46898765563965,0.0,0.0,feedback,0,0,False,8.924106859445235e-05,0.3333333333333333,-0.3333333333333333
186,9.375,103.28565430641174,104.48565549850464,0.0,0.0,feedback,0,0,False,8.918481398105284e-05,0.3333333333333333,-0.3333333333333333
187,9.375,103.30231881141663,104.50232000350952,0.0,0.0,feedback,0,0,False,8.912855936765333e-05,0.3333333333333333,-0.3333333333333333
188,9.375,103.3189685344696,104.51896948814392,0.0,0.0,feedback,0,0,False,8.907230475425382e-05,0.3333333333333333,-0.3333333333333333
189,9.375,103.33565187454224,104.53565282821656,0.0,0.0,feedback,0,0,False,8.901605014085431e-05,0.3333333333333333,-0.3333333333333333
190,9.375,103.35230875015259,104.55230970382691,0.0,0.0,feedback,0,0,False,8.89597955274548e-05,0.3333333333333333,-0.3333333333333333
191,9.375,103.36898708343506,104.56898803710938,0.0,0.0,feedback,0,0,False,8.890354091405529e-05,0.3333333333333333,-0.3333333333333333
192,9.375,103.38566064834595,104.58566184043885,0.0,0.0,feedback,0,0,False,8.884728630065578e-05,0.3333333333333333,-0.3333333333333333
193,9.375,103.40230822563171,104.60230917930603,0.0,0.0,feedback,0,0,False,8.879103168725626e-05,0.3333333333333333,-0.3333333333333333
194,9.375,103.41899394989014,104.61899490356446,0.0,0.0,feedback,0,0,False,8.873477707385675e-05,0.3333333333333333,-0.3333333333333333
195,9.375,103.43564915657043,104.63565034866333,0.0,0.0,feedback,0,0,False,8.867852246045724e-05,0.3333333333333333,-0.3333333333333333
196,9.375,103.4523069858551,104.65230793952942,0.0,0.0,feedback,0,0,False,8.862226784705773e-05,0.3333333333333333,-0.3333333333333333
197,9.375,103.46897482872009,104.66897578239441,0.0,0.0,feedback,0,0,False,8.856601323365822e-05,0.3333333333333333,-0.3333333333333333
198,9.375,103.48566007614136,104.68566102981568,0.0,0.0,feedback,0,0,False,8.850975862025871e-05,0.3333333333333333,-0.3333333333333333
199,9.375,103.50232243537903,104.70232338905335,0.0,0.0,feedback,0,0,False,8.84535040068592e-05,0.3333333333333333,-0.3333333333333333
200,9.375,103.51898574829102,104.71898670196533,0.0,0.0,feedback,0,0,False,8.839724939345969e-05,0.3333333333333333,-0.3333333333333333
201,9.375,103.53567552566528,104.73567671775818,0.0,0.0,feedback,0,0,False,8.834099478006018e-05,0.3333333333333333,-0.3333333333333333
