volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
73,7.5,88.15571355819702,89.35571475028992,0.0,0.074573,feedback,0,3,False,-0.23108160317850512,0.3333333333333333,-0.3333333333333333
74,7.5,89.35295701026917,90.55295820236206,0.0,0.022647,feedback,0,3,False,-0.23630206663672915,0.3333333333333333,-0.3333333333333333
75,7.5,90.55547595024109,91.75547714233399,0.0,0.252336,feedback,0,3,False,-0.23788746397810498,0.3333333333333333,-0.3333333333333333
76,7.5,91.75262832641602,92.95262951850891,0.0,0.466746,feedback,0,3,False,-0.2555521799905251,0.3333333333333333,-0.3333333333333333
77,7.5,92.95340752601624,94.15340871810913,0.0,0.310005,feedback,0,3,False,-0.2882266122551786,0.3333333333333333,-0.3333333333333333
78,7.5,94.17237114906311,95.37237234115601,0.0,0.471135,feedback,0,3,False,-0.3102298457625307,0.3333333333333333,-0.3333333333333333
79,7.5,95.37195777893066,96.57195897102356,0.0,0.339676,feedback,0,4,False,0.0,0.3333333333333333,-0.3333333333333333
80,7.5,96.56936073303223,97.76936192512512,0.0,0.419287,feedback,0,4,False,-0.023778929983177204,0.3333333333333333,-0.3333333333333333
81,7.5,97.77016091346741,98.9701621055603,0.0,0.440096,feedback,0,4,False,-0.05313100730349538,0.3333333333333333,-0.3333333333333333
82,7.5,98.9892110824585,100.1892122745514,0.0,0.271257,feedback,0,4,False,-0.08436771333614657,0.3333333333333333,-0.3333333333333333
83,7.5,100.18661522865295,101.38661642074585,0.0,0.125731,feedback,0,4,False,-0.10335698902959134,0.3333333333333333,-0.3333333333333333
84,7.5,101.38701319694519,102.58701462745667,0.0,0.427677,feedback,0,4,False,-0.11215875496452632,0.3333333333333333,-0.3333333333333333
