volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
39,7.5,47.16860818862915,48.36860938072205,0.754159,0.755668,feedback,0,0,False,-0.0010948098658383042,0.3333333333333333,-0.3333333333333333
40,7.5,48.371795415878296,49.571796607971194,0.839155,0.840694,feedback,0,0,False,-0.001200457142168293,0.3333333333333333,-0.3333333333333333
41,7.5,49.56875705718994,50.76875801086426,0.830025,0.834023,feedback,0,0,False,-0.0013082047619641032,0.3333333333333333,-0.3333333333333333
42,7.5,50.76944541931152,51.96944661140442,0.755697,0.760367,feedback,0,0,False,-0.0015881105345070552,0.3333333333333333,-0.3333333333333333
43,7.5,51.985466957092285,53.18546814918518,0.865739,0.868132,feedback,0,0,False,-0.00191960502104762,0.3333333333333333,-0.3333333333333333
44,7.5,53.18563175201416,54.38563294410706,0.825899,0.83069,feedback,0,0,False,-0.0020871424181699945,0.3333333333333333,-0.3333333333333333
45,7.5,54.388771772384644,55.58877296447754,0.878884,0.881948,feedback,0,0,False,-0.002422567269659055,0.3333333333333333,-0.3333333333333333
46,7.5,55.58545684814453,56.78545804023743,0.863801,0.867182,feedback,0,0,False,-0.002637082348966614,0.3333333333333333,-0.3333333333333333
47,7.5,56.80225133895874,58.00225253105164,0.801427,0.803888,feedback,0,0,False,-0.002877078678515558,0.3333333333333333,-0.3333333333333333
48,7.5,58.00223755836487,59.20223875045777,0.824594,0.827,feedback,0,0,False,-0.0030493768541604294,0.3333333333333333,-0.3333333333333333
49,7.5,59.20290970802307,60.40291113853455,0.859294,0.861269,feedback,0,0,False,-0.0032178244001179745,0.3333333333333333,-0.3333333333333333
50,7.5,60.40209174156189,61.60209293365479,0.81249,0.814759,feedback,0,0,False,-0.0033560970116168105,0.3333333333333333,-0.3333333333333333
51,7.5,61.62182402610779,62.821825218200686,0.749282,0.751465,feedback,0,0,False,-0.0035171593221008605,0.3333333333333333,-0.3333333333333333
52,7.5,62.82168936729431,64.02169079780579,0.792987,0.796239,feedback,0,0,False,-0.003669994314962623,0.3333333333333333,-0.3333333333333333
53,7.5,64.02176594734192,65.22176713943482,0.668049,0.67034,feedback,0,0,False,-0.0038976715466559155,0.3333333333333333,-0.3333333333333333
54,7.5,65.21955299377441,66.41955442428589,0.679531,0.680228,feedback,0,0,False,-0.004058067775994554,0.3333333333333333,-0.3333333333333333
55,7.5,66.4195613861084,67.6195625782013,0.727655,0.728578,feedback,0,0,False,-0.004106865755850087,0.3333333333333333,-0.3333333333333333
56,7.5,67.63568568229675,68.83568687438965,0.656652,0.657291,feedback,0,0,False,-0.004172383831027143,0.3333333333333333,-0.3333333333333333
57,7.5,68.83860802650452,70.03860921859741,0.599174,0.600477,feedback,0,0,False,-0.004217121146848779,0.3333333333333333,-0.3333333333333333
58,7.5,70.03654384613037,71.23654503822327,0.629817,0.630155,feedback,0,0,False,-0.004308346064713571,0.3333333333333333,-0.3333333333333333
59,7.5,71.25223588943481,72.45223708152771,0.603029,0.603047,feedback,0,0,False,-0.004332338599285472,0.3333333333333333,-0.3333333333333333
60,7.5,72.45245122909546,73.65245218276978,0.534681,0.536266,feedback,0,0,False,-0.0043335988053649615,0.3333333333333333,-0.3333333333333333
61,7.5,73.65534782409668,74.85534901618958,0.504997,0.506776,feedback,0,0,False,-0.004444566951808322,0.3333333333333333,-0.3333333333333333
62,7.5,74.85246443748474,76.05246586799622,0.512293,0.51307,feedback,0,0,False,-0.004569117319330579,0.3333333333333333,-0.3333333333333333
63,7.5,76.07197117805481,77.27197284698487,0.496934,0.497453,feedback,0,0,False,-0.004624271755313877,0.3333333333333333,-0.3333333333333333
64,7.5,77.26899647712708,78.46899766921997,0.456078,0.455305,feedback,0,0,False,-0.004660607697272289,0.3333333333333333,-0.3333333333333333
65,7.5,78.4720823764801,79.67208333015442,0.420222,0.420141,feedback,0,0,False,-0.004606488847303369,0.3333333333333333,-0.3333333333333333
66,7.5,79.66938281059265,80.86938400268555,0.399329,0.400347,feedback,0,0,False,-0.004600817919945665,0.3333333333333333,-0.3333333333333333
67,7.5,80.86901211738586,82.06901330947876,0.408232,0.408689,feedback,0,0,False,-0.0046720895748853485,0.3333333333333333,-0.3333333333333333
68,7.5,82.08603811264038,83.28603930473328,0.349054,0.349275,feedback,0,0,False,-0.00470452918523845,0.3333333333333333,-0.3333333333333333
69,7.5,83.30235552787781,84.50235695838929,0.348533,0.349588,feedback,0,0,False,-0.00472021661168927,0.3333333333333333,-0.3333333333333333
70,7.5,84.48640513420105,85.68640632629395,0.333147,0.333404,feedback,0,0,False,-0.00479305282803471,0.3333333333333333,-0.3333333333333333
71,7.5,85.70553278923035,86.90553398132325,0.313428,0.311602,feedback,0,0,False,-0.004811295672368939,0.3333333333333333,-0.3333333333333333
72,7.5,86.90241193771362,88.10241312980652,0.281796,0.282864,feedback,0,0,False,-0.004683454766750244,0.3333333333333333,-0.3333333333333333
73,7.5,88.1028184890747,89.30282015800476,0.279053,0.28022,feedback,0,0,False,-0.004758226994132906,0.3333333333333333,-0.3333333333333333
74,7.5,89.30261445045471,90.50261564254761,0.256954,0.257441,feedback,0,0,False,-0.004839930354952699,0.3333333333333333,-0.3333333333333333
75,7.5,90.52254390716553,91.72254509925843,0.243712,0.243664,feedback,0,0,False,-0.004874499480208664,0.3333333333333333,-0.3333333333333333
76,7.5,91.71957993507385,92.91958112716675,0.237559,0.237953,feedback,0,0,False,-0.004871138930663399,0.3333333333333333,-0.3333333333333333
77,7.5,92.93634414672852,94.13634605407715,0.201649,0.20193,feedback,0,0,False,-0.004899106559720597,0.3333333333333333,-0.3333333333333333
78,7.5,94.11923217773438,95.31923336982727,0.203918,0.203452,feedback,0,0,False,-0.004918506537723476,0.3333333333333333,-0.3333333333333333
79,7.5,95.33906173706055,96.53906292915345,0.189077,0.189196,feedback,0,0,False,-0.004885428072899522,0.3333333333333333,-0.3333333333333333
80,7.5,96.53668355941772,97.73668475151062,0.165237,0.165505,feedback,0,0,False,-0.004893759435313857,0.3333333333333333,-0.3333333333333333
81,7.5,97.73664283752441,98.93664402961731,0.160342,0.160495,feedback,0,0,False,-0.004912522503608364,0.3333333333333333,-0.3333333333333333
82,7.5,98.95553231239319,100.15553350448609,0.147086,0.14781,feedback,0,0,False,-0.004923383029612792,0.3333333333333333,-0.3333333333333333
83,7.5,100.15551567077637,101.35551710128784,0.142912,0.143542,feedback,0,0,False,-0.00497407131858756,0.3333333333333333,-0.3333333333333333
84,7.5,101.35266733169556,102.55266852378845,0.129292,0.129758,feedback,0,0,False,-0.005018178531369451,0.3333333333333333,-0.3333333333333333
85,7.5,101.52591872215271,102.72591991424561,0.0,0.0,feedback,0,0,False,-0.005019084790679696,0.3333333333333333,-0.3333333333333333
86,7.5,101.53482174873352,102.73482270240784,0.0,0.0,feedback,0,0,False,-0.005019537920334819,0.3333333333333333,-0.3333333333333333
87,7.5,101.55149865150452,102.75149960517884,0.0,0.0,feedback,0,0,False,-0.0050199910499899416,0.3333333333333333,-0.3333333333333333
88,7.5,101.56886529922485,102.76886696815491,0.0,0.0,feedback,0,0,False,-0.005020444179645064,0.3333333333333333,-0.3333333333333333
89,7.5,101.58575320243835,102.78575463294983,0.0,0.0,feedback,0,0,False,-0.005020897309300187,0.3333333333333333,-0.3333333333333333
90,7.5,101.6019697189331,102.80197138786316,0.0,0.0,feedback,0,0,False,-0.0050213504389553095,0.3333333333333333,-0.3333333333333333
91,7.5,101.61863017082214,102.8186363697052,0.0,0.0,feedback,0,0,False,-0.005021803568610432,0.3333333333333333,-0.3333333333333333
92,7.5,101.63550353050232,102.8355049610138,0.0,0.0,feedback,0,0,False,-0.005022256698265555,0.3333333333333333,-0.3333333333333333
93,7.5,101.65213584899902,102.8521372795105,0.0,0.0,feedback,0,0,False,-0.0050227098279206775,0.3333333333333333,-0.3333333333333333
94,7.5,101.66880798339844,102.86880941390991,0.0,0.0,feedback,0,0,False,-0.0050231629575758,0.3333333333333333,-0.3333333333333333
95,7.5,101.6852867603302,102.88528819084168,0.0,0.0,feedback,0,0,False,-0.005023616087230923,0.3333333333333333,-0.3333333333333333
96,7.5,101.70195817947388,102.90195984840393,0.0,0.0,feedback,0,0,False,-0.0050240692168860455,0.3333333333333333,-0.3333333333333333
97,7.5,101.71881866455078,102.91882009506226,0.0,0.0,feedback,0,0,False,-0.005024522346541168,0.3333333333333333,-0.3333333333333333
98,7.5,101.73546648025513,102.9354679107666,0.0,0.0,feedback,0,0,False,-0.005024975476196291,0.3333333333333333,-0.3333333333333333
99,7.5,101.75216293334961,102.95216436386109,0.0,0.0,feedback,0,0,False,-0.0050254286058514135,0.3333333333333333,-0.3333333333333333
100,7.5,101.76882529258728,102.96882672309876,0.0,0.0,feedback,0,0,False,-0.005025881735506536,0.3333333333333333,-0.3333333333333333
101,7.5,101.78546357154846,102.98546500205994,0.0,0.0,feedback,0,0,False,-0.005026334865161659,0.3333333333333333,-0.3333333333333333
102,7.5,101.8019597530365,103.00196142196656,0.0,0.0,feedback,0,0,False,-0.0050267879948167815,0.3333333333333333,-0.3333333333333333
103,7.5,101.81862902641296,103.01863045692444,0.0,0.0,feedback,0,0,False,-0.005027241124471904,0.3333333333333333,-0.3333333333333333
104,7.5,101.83528757095337,103.03528900146485,0.0,0.0,feedback,0,0,False,-0.005027694254127027,0.3333333333333333,-0.3333333333333333
105,7.5,101.85197019577026,103.05197162628174,0.0,0.0,feedback,0,0,False,-0.0050281473837821495,0.3333333333333333,-0.3333333333333333
106,7.5,101.86864304542542,103.06864471435547,0.0,0.0,feedback,0,0,False,-0.005028600513437272,0.3333333333333333,-0.3333333333333333
107,7.5,101.88529872894287,103.08530015945435,0.0,0.0,feedback,0,0,False,-0.005029053643092395,0.3333333333333333,-0.3333333333333333
108,7.5,101.90197086334229,103.10197229385376,0.0,0.0,feedback,0,0,False,-0.0050295067727475174,0.3333333333333333,-0.3333333333333333
109,7.5,101.91862773895264,103.11862916946411,0.0,0.0,feedback,0,0,False,-0.00502995990240264,0.3333333333333333,-0.3333333333333333
110,7.5,101.93530869483948,103.13531012535095,0.0,0.0,feedback,0,0,False,-0.005030413032057763,0.3333333333333333,-0.3333333333333333
111,7.5,101.95196437835693,103.15196604728699,0.0,0.0,feedback,0,0,False,-0.005030866161712885,0.3333333333333333,-0.3333333333333333
112,7.5,101.9686381816864,103.16863961219788,0.0,0.0,feedback,0,0,False,-0.005031319291368008,0.3333333333333333,-0.3333333333333333
113,7.5,101.98529934883118,103.18530077934265,0.0,0.0,feedback,0,0,False,-0.005031772421023131,0.3333333333333333,-0.3333333333333333
114,7.5,102.00195932388306,103.20196075439453,0.0,0.0,feedback,0,0,False,-0.005032225550678253,0.3333333333333333,-0.3333333333333333
115,7.5,102.01861357688904,103.2186152458191,0.0,0.0,feedback,0,0,False,-0.005032678680333376,0.3333333333333333,-0.3333333333333333
116,7.5,102.03530359268188,103.23530526161194,0.0,0.0,feedback,0,0,False,-0.005033131809988499,0.3333333333333333,-0.3333333333333333
117,7.5,102.05196475982666,103.25196642875672,0.0,0.0,feedback,0,0,False,-0.005033584939643621,0.3333333333333333,-0.3333333333333333
118,7.5,102.0686309337616,103.26863713264466,0.0,0.0,feedback,0,0,False,-0.005034038069298744,0.3333333333333333,-0.3333333333333333
119,7.5,102.08528995513916,103.28529162406922,0.0,0.0,feedback,0,0,False,-0.005034491198953867,0.3333333333333333,-0.3333333333333333
120,7.5,102.10206890106201,103.30207033157349,0.0,0.0,feedback,0,0,False,-0.005034944328608989,0.3333333333333333,-0.3333333333333333
121,7.5,102.11862778663635,103.31862921714783,0.0,0.0,feedback,0,0,False,-0.005035397458264112,0.3333333333333333,-0.3333333333333333
122,7.5,102.13528275489807,103.33528442382813,0.0,0.0,feedback,0,0,False,-0.005035850587919235,0.3333333333333333,-0.3333333333333333
123,7.5,102.15195536613464,103.3519570350647,0.0,0.0,feedback,0,0,False,-0.005036303717574357,0.3333333333333333,-0.3333333333333333
124,7.5,102.1686441898346,103.36864585876465,0.0,0.0,feedback,0,0,False,-0.00503675684722948,0.3333333333333333,-0.3333333333333333
125,7.5,102.18529200553894,103.385293674469,0.0,0.0,feedback,0,0,False,-0.005037209976884603,0.3333333333333333,-0.3333333333333333
126,7.5,102.2019636631012,103.40196533203125,0.0,0.0,feedback,0,0,False,-0.005037663106539725,0.3333333333333333,-0.3333333333333333
127,7.5,102.21863555908203,103.41863722801209,0.0,0.0,feedback,0,0,False,-0.005038116236194848,0.3333333333333333,-0.3333333333333333
128,7.5,102.23530101776123,103.43530268669129,0.0,0.0,feedback,0,0,False,-0.005038569365849971,0.3333333333333333,-0.3333333333333333
129,7.5,102.25197410583496,103.45197577476502,0.0,0.0,feedback,0,0,False,-0.005039022495505093,0.3333333333333333,-0.3333333333333333
130,7.5,102.26863741874695,103.468639087677,0.0,0.0,feedback,0,0,False,-0.005039475625160216,0.3333333333333333,-0.3333333333333333
131,7.5,102.28528690338135,103.48528833389283,0.0,0.0,feedback,0,0,False,-0.005039928754815339,0.3333333333333333,-0.3333333333333333
132,7.5,102.30196690559387,103.50196833610535,0.0,0.0,feedback,0,0,False,-0.005040381884470461,0.3333333333333333,-0.3333333333333333
133,7.5,102.3186423778534,103.51864356994629,0.0,0.0,feedback,0,0,False,-0.005040835014125584,0.3333333333333333,-0.3333333333333333
134,7.5,102.33530521392822,103.53530616760254,0.0,0.0,feedback,0,0,False,-0.005041288143780707,0.3333333333333333,-0.3333333333333333
135,7.5,102.3519651889801,103.55196614265442,0.0,0.0,feedback,0,0,False,-0.005041741273435829,0.3333333333333333,-0.3333333333333333
136,7.5,102.36863565444946,103.56863684654236,0.0,0.0,feedback,0,0,False,-0.005042194403090952,0.3333333333333333,-0.3333333333333333
137,7.5,102.38528728485107,103.5852882385254,0.0,0.0,feedback,0,0,False,-0.005042647532746075,0.3333333333333333,-0.3333333333333333
138,7.5,102.4019603729248,103.60196132659912,0.0,0.0,feedback,0,0,False,-0.005043100662401197,0.3333333333333333,-0.3333333333333333
139,7.5,102.41863799095154,103.61863894462586,0.0,0.0,feedback,0,0,False,-0.00504355379205632,0.3333333333333333,-0.3333333333333333
140,7.5,102.43531370162964,103.6353153705597,0.0,0.0,feedback,0,0,False,-0.005044006921711443,0.3333333333333333,-0.3333333333333333
141,7.5,102.45197558403015,103.65197701454163,0.0,0.0,feedback,0,0,False,-0.005044460051366565,0.3333333333333333,-0.3333333333333333
142,7.5,102.46864891052246,103.66865034103394,0.0,0.0,feedback,0,0,False,-0.005044913181021688,0.3333333333333333,-0.3333333333333333
143,7.5,102.48529148101807,103.68529291152954,0.0,0.0,feedback,0,0,False,-0.005045366310676811,0.3333333333333333,-0.3333333333333333
144,7.5,102.50217413902283,103.7021755695343,0.0,0.0,feedback,0,0,False,-0.005045819440331933,0.3333333333333333,-0.3333333333333333
145,7.5,102.51865267753601,103.71865386962891,0.0,0.0,feedback,0,0,False,-0.005046272569987056,0.3333333333333333,-0.3333333333333333
146,7.5,102.53527998924255,103.73528094291687,0.0,0.0,feedback,0,0,False,-0.0050467256996421786,0.3333333333333333,-0.3333333333333333
147,7.5,102.55195260047913,103.75195379257202,0.0,0.0,feedback,0,0,False,-0.005047178829297301,0.3333333333333333,-0.3333333333333333
148,7.5,102.56861901283264,103.76862139701844,0.0,0.0,feedback,0,0,False,-0.005047631958952424,0.3333333333333333,-0.3333333333333333
149,7.5,102.5854606628418,103.78546233177185,0.0,0.0,feedback,0,0,False,-0.0050480850886075465,0.3333333333333333,-0.3333333333333333
150,7.5,102.6019639968872,103.80196566581726,0.0,0.0,feedback,0,0,False,-0.005048538218262669,0.3333333333333333,-0.3333333333333333
151,7.5,102.61865210533142,103.8186535358429,0.0,0.0,feedback,0,0,False,-0.005048991347917792,0.3333333333333333,-0.3333333333333333
152,7.5,102.63530564308167,103.83530707359314,0.0,0.0,feedback,0,0,False,-0.0050494444775729145,0.3333333333333333,-0.3333333333333333
153,7.5,102.65198564529419,103.85198707580567,0.0,0.0,feedback,0,0,False,-0.005049897607228037,0.3333333333333333,-0.3333333333333333
154,7.5,102.66864442825317,103.86864585876465,0.0,0.0,feedback,0,0,False,-0.00505035073688316,0.3333333333333333,-0.3333333333333333
155,7.5,102.68529629707336,103.88529772758484,0.0,0.0,feedback,0,0,False,-0.0050508038665382825,0.3333333333333333,-0.3333333333333333
156,7.5,102.70196390151978,103.90196533203125,0.0,0.0,feedback,0,0,False,-0.005051256996193405,0.3333333333333333,-0.3333333333333333
157,7.5,102.71863675117493,103.91863842010498,0.0,0.0,feedback,0,0,False,-0.005051710125848528,0.3333333333333333,-0.3333333333333333
158,7.5,102.73530554771423,103.93530721664429,0.0,0.0,feedback,0,0,False,-0.0050521632555036505,0.3333333333333333,-0.3333333333333333
159,7.5,102.75196290016174,103.9519645690918,0.0,0.0,feedback,0,0,False,-0.005052616385158773,0.3333333333333333,-0.3333333333333333
160,7.5,102.7686562538147,103.96865792274475,0.0,0.0,feedback,0,0,False,-0.005053069514813896,0.3333333333333333,-0.3333333333333333
161,7.5,102.78529143333435,103.98529286384583,0.0,0.0,feedback,0,0,False,-0.0050535226444690185,0.3333333333333333,-0.3333333333333333
162,7.5,102.80197668075562,104.00197834968567,0.0,0.0,feedback,0,0,False,-0.005053975774124141,0.3333333333333333,-0.3333333333333333
163,7.5,102.81863570213318,104.01863737106324,0.0,0.0,feedback,0,0,False,-0.005054428903779264,0.3333333333333333,-0.3333333333333333
164,7.5,102.83529877662659,104.03530020713806,0.0,0.0,feedback,0,0,False,-0.0050548820334343865,0.3333333333333333,-0.3333333333333333
165,7.5,102.85198521614075,104.05198664665222,0.0,0.0,feedback,0,0,False,-0.005055335163089509,0.3333333333333333,-0.3333333333333333
166,7.5,102.86864066123962,104.06864233016968,0.0,0.0,feedback,0,0,False,-0.005055788292744632,0.3333333333333333,-0.3333333333333333
167,7.5,102.88530588150024,104.0853075504303,0.0,0.0,feedback,0,0,False,-0.0050562414223997544,0.3333333333333333,-0.3333333333333333
168,7.5,102.9019763469696,104.10197777748108,0.0,0.0,feedback,0,0,False,-0.005056694552054877,0.3333333333333333,-0.3333333333333333
169,7.5,102.91881823539734,104.11881966590882,0.0,0.0,feedback,0,0,False,-0.00505714768171,0.3333333333333333,-0.3333333333333333
170,7.5,102.93530869483948,104.13531012535095,0.0,0.0,feedback,0,0,False,-0.005057600811365122,0.3333333333333333,-0.3333333333333333
171,7.5,102.95197987556458,104.15198154449463,0.0,0.0,feedback,0,0,False,-0.005058053941020245,0.3333333333333333,-0.3333333333333333
172,7.5,102.9686975479126,104.16869921684265,0.0,0.0,feedback,0,0,False,-0.005058507070675368,0.3333333333333333,-0.3333333333333333
173,7.5,102.98529815673828,104.18529958724976,0.0,0.0,feedback,0,0,False,-0.00505896020033049,0.3333333333333333,-0.3333333333333333
174,7.5,103.0019748210907,104.20197649002075,0.0,0.0,feedback,0,0,False,-0.005059413329985613,0.3333333333333333,-0.3333333333333333
175,7.5,103.0186607837677,104.21866221427918,0.0,0.0,feedback,0,0,False,-0.005059866459640736,0.3333333333333333,-0.3333333333333333
176,7.5,103.03530740737915,104.23530883789063,0.0,0.0,feedback,0,0,False,-0.005060319589295858,0.3333333333333333,-0.3333333333333333
177,7.5,103.05197358131409,104.25197501182556,0.0,0.0,feedback,0,0,False,-0.005060772718950981,0.3333333333333333,-0.3333333333333333
178,7.5,103.0686547756195,104.26865644454956,0.0,0.0,feedback,0,0,False,-0.005061225848606104,0.3333333333333333,-0.3333333333333333
179,7.5,103.08530807495117,104.28530950546265,0.0,0.0,feedback,0,0,False,-0.005061678978261226,0.3333333333333333,-0.3333333333333333
180,7.5,103.10197353363037,104.30197496414185,0.0,0.0,feedback,0,0,False,-0.005062132107916349,0.3333333333333333,-0.3333333333333333
181,7.5,103.11865782737732,104.31865949630738,0.0,0.0,feedback,0,0,False,-0.005062585237571472,0.3333333333333333,-0.3333333333333333
182,7.5,103.1353211402893,104.33532280921936,0.0,0.0,feedback,0,0,False,-0.005063038367226594,0.3333333333333333,-0.3333333333333333
183,7.5,103.15198516845703,104.35198659896851,0.0,0.0,feedback,0,0,False,-0.005063491496881717,0.3333333333333333,-0.3333333333333333
184,7.5,103.1686680316925,104.36866946220398,0.0,0.0,feedback,0,0,False,-0.00506394462653684,0.3333333333333333,-0.3333333333333333
185,7.5,103.18530535697937,104.38530678749085,0.0,0.0,feedback,0,0,False,-0.005064397756191962,0.3333333333333333,-0.3333333333333333
186,7.5,103.20197939872742,104.4019808292389,0.0,0.0,feedback,0,0,False,-0.005064850885847085,0.3333333333333333,-0.3333333333333333
187,7.5,103.21865010261536,104.41865177154541,0.0,0.0,feedback,0,0,False,-0.005065304015502208,0.3333333333333333,-0.3333333333333333
188,7.5,103.23531985282898,104.43532152175904,0.0,0.0,feedback,0,0,False,-0.00506575714515733,0.3333333333333333,-0.3333333333333333
189,7.5,103.25199604034424,104.4519977092743,0.0,0.0,feedback,0,0,False,-0.005066210274812453,0.3333333333333333,-0.3333333333333333
190,7.5,103.26865768432617,104.46865935325623,0.0,0.0,feedback,0,0,False,-0.005066663404467576,0.3333333333333333,-0.3333333333333333
191,7.5,103.28531289100647,104.48531432151795,0.0,0.0,feedback,0,0,False,-0.005067116534122698,0.3333333333333333,-0.3333333333333333
192,7.5,103.3019711971283,104.50197262763977,0.0,0.0,feedback,0,0,False,-0.005067569663777821,0.3333333333333333,-0.3333333333333333
193,7.5,103.31864953041077,104.51865096092224,0.0,0.0,feedback,0,0,False,-0.005068022793432944,0.3333333333333333,-0.3333333333333333
194,7.5,103.33531999588013,104.5353214263916,0.0,0.0,feedback,0,0,False,-0.005068475923088066,0.3333333333333333,-0.3333333333333333
195,7.5,103.3519823551178,104.55198402404785,0.0,0.0,feedback,0,0,False,-0.005068929052743189,0.3333333333333333,-0.3333333333333333
196,7.5,103.3687014579773,104.56870312690735,0.0,0.0,feedback,0,0,False,-0.005069382182398312,0.3333333333333333,-0.3333333333333333
197,7.5,103.38531875610352,104.585320186615,0.0,0.0,feedback,0,0,False,-0.005069835312053434,0.3333333333333333,-0.3333333333333333
198,7.5,103.40199160575867,104.60199303627014,0.0,0.0,feedback,0,0,False,-0.005070288441708557,0.3333333333333333,-0.3333333333333333
199,7.5,103.41865015029907,104.61865158081055,0.0,0.0,feedback,0,0,False,-0.00507074157136368,0.3333333333333333,-0.3333333333333333
200,7.5,103.4353256225586,104.63532681465149,0.0,0.0,feedback,0,0,False,-0.005071194701018802,0.3333333333333333,-0.3333333333333333
201,7.5,103.45199704170227,104.65199871063233,0.0,0.0,feedback,0,0,False,-0.005071647830673925,0.3333333333333333,-0.3333333333333333
202,7.5,103.46867561340332,104.6686770439148,0.0,0.0,feedback,0,0,False,-0.005072100960329048,0.3333333333333333,-0.3333333333333333
203,7.5,103.48530983924866,104.68531150817871,0.0,0.0,feedback,0,0,False,-0.00507255408998417,0.3333333333333333,-0.3333333333333333
