volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
30,7.5,36.400925636291504,37.6009268283844,0.0,0.850449,feedback,0,0,False,-0.17483001213128796,0.3333333333333333,-0.3333333333333333
31,7.5,37.60080122947693,38.80080242156983,0.0,1.190782,feedback,0,0,False,-0.2342995589118559,0.3333333333333333,-0.3333333333333333
32,7.5,38.8017520904541,40.001753282547,0.0,0.500748,feedback,0,0,False,-0.31756765124244374,0.3333333333333333,-0.3333333333333333
33,7.5,40.01969504356384,41.2196967124939,0.0,0.350029,feedback,0,1,False,0.0,0.3333333333333333,-0.3333333333333333
34,7.5,41.218993186950684,42.41899437904358,0.0,0.839996,feedback,0,1,False,-0.02447656001718517,0.3333333333333333,-0.3333333333333333
35,7.5,42.41839408874512,43.618395280838016,0.0,0.682327,feedback,0,1,False,-0.08321515741395943,0.3333333333333333,-0.3333333333333333
36,7.5,43.61774802207947,44.817749214172366,0.0,0.349488,feedback,0,1,False,-0.13092839765075714,0.3333333333333333,-0.3333333333333333
37,7.5,44.81807732582092,46.0180787563324,0.0,0.649678,feedback,0,1,False,-0.15536712703399758,0.3333333333333333,-0.3333333333333333
38,7.5,46.03409218788147,47.23409337997437,0.0,0.818747,feedback,0,1,False,-0.20142828779161756,0.3333333333333333,-0.3333333333333333
39,7.5,47.23553419113159,48.43553538322449,0.0,0.966109,feedback,0,1,False,-0.25868100137932093,0.3333333333333333,-0.3333333333333333
40,7.5,48.43488383293152,49.634885263442996,0.0,0.542542,feedback,0,1,False,-0.32623833211946673,0.3333333333333333,-0.3333333333333333
41,7.5,49.65346312522888,50.85346431732178,0.0,0.995038,feedback,0,2,False,0.0,0.3333333333333333,-0.3333333333333333
42,7.5,50.85118794441223,52.05118913650513,0.0,0.865798,feedback,0,2,False,-0.06958025571132664,0.3333333333333333,-0.3333333333333333
43,7.5,52.051390171051025,53.2513916015625,0.0,0.728021,feedback,0,2,False,-0.13012311561653128,0.3333333333333333,-0.3333333333333333
44,7.5,53.2507598400116,54.450761032104495,0.0,1.033237,feedback,0,2,False,-0.18103161091341097,0.3333333333333333,-0.3333333333333333
45,7.5,54.45176148414612,55.65176243782044,0.0,1.346847,feedback,0,2,False,-0.2532830170611189,0.3333333333333333,-0.3333333333333333
46,7.5,55.67046117782593,56.870462608337405,0.0,0.908311,feedback,0,3,False,0.0,0.3333333333333333,-0.3333333333333333
47,7.5,56.86851096153259,58.06851215362549,0.0,0.51574,feedback,0,3,False,-0.06351567643186558,0.3333333333333333,-0.3333333333333333
48,7.5,58.06757831573486,59.26757998466492,0.0,0.582123,feedback,0,3,False,-0.09957994843008018,0.3333333333333333,-0.3333333333333333
49,7.5,59.268858194351196,60.468859386444095,0.0,0.808211,feedback,0,3,False,-0.14028620004604336,0.3333333333333333,-0.3333333333333333
50,7.5,60.48460149765015,61.684602689743045,0.0,0.887021,feedback,0,3,False,-0.1975871041817486,0.3333333333333333,-0.3333333333333333
51,7.5,61.68522262573242,62.88522381782532,0.0,0.846905,feedback,0,3,False,-0.2596140297879239,0.3333333333333333,-0.3333333333333333
52,7.5,62.90190076828003,64.10190267562866,0.0,1.033961,feedback,0,3,False,-0.3196582784025188,0.3333333333333333,-0.3333333333333333
53,7.5,64.10387206077576,65.30387325286866,0.0,1.409475,feedback,0,4,False,0.0,0.3333333333333333,-0.3333333333333333
54,7.5,65.30243253707886,66.50243372917176,0.0,1.330294,feedback,0,4,False,-0.098560689057827,0.3333333333333333,-0.3333333333333333
55,7.5,66.50200963020325,67.70201153755188,0.0,0.744589,feedback,0,4,False,-0.19158446974885915,0.3333333333333333,-0.3333333333333333
56,7.5,67.70081973075867,68.90082139968872,0.0,0.572516,feedback,0,4,False,-0.24365151946941385,0.3333333333333333,-0.3333333333333333
57,7.5,68.91830110549927,70.11830277442932,0.0,0.43762,feedback,0,4,False,-0.2842420143181087,0.3333333333333333,-0.3333333333333333
58,7.5,70.11840796470642,71.31840915679932,0.0,0.883148,feedback,0,4,False,-0.3148435707454923,0.3333333333333333,-0.3333333333333333
59,7.5,71.32057237625122,72.52057356834412,0.0,0.385522,feedback,0,5,False,0.0,0.3333333333333333,-0.3333333333333333
60,7.5,72.51820945739746,73.71821064949036,0.0,0.566987,feedback,0,5,False,-0.026958487356605488,0.3333333333333333,-0.3333333333333333
61,7.5,73.7345244884491,74.934525680542,0.0,0.277683,feedback,0,5,False,-0.0671569846960265,0.3333333333333333,-0.3333333333333333
62,7.5,74.93444061279297,76.13444180488587,0.0,0.377817,feedback,0,5,False,-0.08657458899524707,0.3333333333333333,-0.3333333333333333
63,7.5,76.13387489318848,77.33387632369995,0.0,0.745519,feedback,0,5,False,-0.11299428700887738,0.3333333333333333,-0.3333333333333333
64,7.5,77.35197377204895,78.55197496414185,0.0,0.914049,feedback,0,5,False,-0.16585042575277828,0.3333333333333333,-0.3333333333333333
65,7.5,78.55153894424438,79.75154037475586,0.0,1.459202,feedback,0,5,False,-0.2297673446570628,0.3333333333333333,-0.3333333333333333
